Location,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,
7484.5,0,0.406578947,0.856929825,1.350087719,1.484824561,1.556140351,1.600614035,1.697280702,1.810263158,1.861052632,1.887631579,1.905789474,1.953070175,1.995964912,2.038859649,2.057280702,2.078421053,2.144473684,2.195438596,2.238333333,
7482.7,0,0.395526316,0.831350877,1.312508772,1.452298246,1.524561404,1.568087719,1.665385965,1.780894737,1.828210526,1.852578947,1.863473684,1.907280702,1.949859649,1.992438596,2.007701754,2.026,2.099315789,2.153754386,2.196333333,
7480.9,0,0.384473684,0.80577193,1.274929825,1.41977193,1.492982456,1.535561404,1.633491228,1.751526316,1.795368421,1.817526316,1.821157895,1.861491228,1.903754386,1.946017544,1.958122807,1.973578947,2.054157895,2.112070175,2.154333333,
7479.1,0,0.377052632,0.793140351,1.263877193,1.409350877,1.481140351,1.527035088,1.624017544,1.74,1.784,1.806,1.806,1.846333333,1.889070175,1.929280702,1.940754386,1.956684211,2.042789474,2.10322807,2.145333333,
7477.3,0,0.373263158,0.79345614,1.279350877,1.421035088,1.489035088,1.542508772,1.636964912,1.746315789,1.794105263,1.818,1.818,1.861807018,1.905807018,1.94222807,1.955596491,1.975315789,2.065210526,2.12722807,2.169333333,
7475.5,0,0.369473684,0.79377193,1.294824561,1.432719298,1.496929825,1.557982456,1.649912281,1.752631579,1.804210526,1.83,1.83,1.877280702,1.92254386,1.955175439,1.970438596,1.993947368,2.087631579,2.15122807,2.193333333,
7473.7,0,0.365684211,0.794087719,1.310298246,1.444403509,1.504824561,1.57345614,1.662859649,1.758947368,1.814315789,1.842,1.842,1.892754386,1.939280702,1.968122807,1.985280702,2.012578947,2.110052632,2.17522807,2.217333333,
7471.9,0,0.361894737,0.794403509,1.32577193,1.456087719,1.512719298,1.588929825,1.675807018,1.765263158,1.824421053,1.854,1.854,1.90822807,1.956017544,1.981070175,2.000122807,2.031210526,2.132473684,2.19922807,2.241333333,
7470.1,0,0.358105263,0.794719298,1.341245614,1.46777193,1.520614035,1.604403509,1.688754386,1.771578947,1.834526316,1.866,1.866,1.923701754,1.972754386,1.994017544,2.014964912,2.049842105,2.154894737,2.22322807,2.265333333,
7468.3,0,0.354315789,0.795035088,1.356719298,1.47945614,1.528508772,1.619877193,1.701701754,1.777894737,1.844631579,1.878,1.878,1.939175439,1.989491228,2.006964912,2.029807018,2.068473684,2.177315789,2.24722807,2.289333333,
7466.5,0,0.350526316,0.795350877,1.372192982,1.491140351,1.536403509,1.635350877,1.714649123,1.784210526,1.854736842,1.89,1.89,1.954649123,2.00622807,2.019912281,2.044649123,2.087105263,2.199736842,2.27122807,2.313333333,
7464.7,0,0.346736842,0.795666667,1.387666667,1.502824561,1.544298246,1.650824561,1.727596491,1.790526316,1.864842105,1.902,1.902,1.970122807,2.022964912,2.032859649,2.059491228,2.105736842,2.222157895,2.29522807,2.337333333,
7462.9,0,0.342947368,0.795982456,1.403140351,1.514508772,1.552192982,1.666298246,1.74054386,1.796842105,1.874947368,1.914,1.914,1.985596491,2.039701754,2.045807018,2.074333333,2.124368421,2.244578947,2.31922807,2.361333333,
7461.1,0,0.339157895,0.796298246,1.418614035,1.526192982,1.560087719,1.68177193,1.753491228,1.803157895,1.885052632,1.926,1.926,2.001070175,2.056438596,2.058754386,2.089175439,2.143,2.267,2.34322807,2.385333333,
7459.3,0,0.348017544,0.813070175,1.440105263,1.551140351,1.584315789,1.707807018,1.777,1.823719298,1.907192982,1.949175439,1.950526316,2.026368421,2.084350877,2.087666667,2.118140351,2.17354386,2.298140351,2.375333333,2.418666667,
7457.5,0,0.376754386,0.855701754,1.471052632,1.596929825,1.634210526,1.750438596,1.817105263,1.866666667,1.948245614,1.989912281,1.994736842,2.067105263,2.129824561,2.141666667,2.169298246,2.222807018,2.342982456,2.420175439,2.466666667,
7455.7,0,0.405491228,0.898333333,1.502,1.642719298,1.684105263,1.793070175,1.857210526,1.909614035,1.989298246,2.030649123,2.038947368,2.107842105,2.175298246,2.195666667,2.22045614,2.272070175,2.387824561,2.465017544,2.514666667,
7453.9,0,0.43422807,0.940964912,1.532947368,1.688508772,1.734,1.835701754,1.897315789,1.952561404,2.030350877,2.071385965,2.083157895,2.148578947,2.22077193,2.249666667,2.271614035,2.321333333,2.432666667,2.509859649,2.562666667,
7452.1,0,0.462964912,0.983596491,1.563894737,1.734298246,1.783894737,1.878333333,1.937421053,1.995508772,2.071403509,2.112122807,2.127368421,2.189315789,2.266245614,2.303666667,2.32277193,2.370596491,2.477508772,2.554701754,2.610666667,
7450.3,0,0.491701754,1.02622807,1.594842105,1.780087719,1.833789474,1.920964912,1.977526316,2.03845614,2.11245614,2.152859649,2.171578947,2.230052632,2.311719298,2.357666667,2.373929825,2.419859649,2.522350877,2.59954386,2.658666667,
7448.5,0,0.520438596,1.068859649,1.625789474,1.825877193,1.883684211,1.963596491,2.017631579,2.081403509,2.153508772,2.193596491,2.215789474,2.270789474,2.357192982,2.411666667,2.425087719,2.469122807,2.567192982,2.644385965,2.706666667,
7446.7,0,0.549175439,1.111491228,1.656736842,1.871666667,1.933578947,2.00622807,2.057736842,2.124350877,2.194561404,2.234333333,2.26,2.311526316,2.402666667,2.465666667,2.476245614,2.518385965,2.612035088,2.68922807,2.754666667,
7444.9,0,0.577912281,1.154122807,1.687684211,1.91745614,1.983473684,2.048859649,2.097842105,2.167298246,2.235614035,2.275070175,2.304210526,2.352263158,2.448140351,2.519666667,2.527403509,2.567649123,2.656877193,2.734070175,2.802666667,
7443.1,0,0.606649123,1.196754386,1.718631579,1.963245614,2.033368421,2.091491228,2.137947368,2.210245614,2.276666667,2.315807018,2.348421053,2.393,2.493614035,2.573666667,2.578561404,2.616912281,2.701719298,2.778912281,2.850666667,
7441.3,0,0.635385965,1.239385965,1.749578947,2.009035088,2.083263158,2.134122807,2.178052632,2.253192982,2.317719298,2.35654386,2.392631579,2.433736842,2.539087719,2.627666667,2.629719298,2.666175439,2.746561404,2.823754386,2.898666667,
7439.5,0,0.650350877,1.258859649,1.755789474,2.023245614,2.099473684,2.145701754,2.188684211,2.265877193,2.329035088,2.367631579,2.40622807,2.444824561,2.553596491,2.648508772,2.649473684,2.684649123,2.760877193,2.837807018,2.915,
7438.15,0,0.634719298,1.228307018,1.712210526,1.972324561,2.045947368,2.093833333,2.139184211,2.216377193,2.279535088,2.318131579,2.35672807,2.395324561,2.504096491,2.599482456,2.603052632,2.638464912,2.712087719,2.788307018,2.8655,
7437.25,0,0.624298246,1.207938596,1.683157895,1.938377193,2.010263158,2.059254386,2.106184211,2.183377193,2.246535088,2.285131579,2.32372807,2.362324561,2.471096491,2.566798246,2.572105263,2.607675439,2.679561404,2.755307018,2.8325,
7436.35,0,0.613877193,1.187570175,1.654105263,1.904429825,1.974578947,2.024675439,2.073184211,2.150377193,2.213535088,2.252131579,2.29072807,2.329324561,2.438096491,2.534114035,2.541157895,2.576885965,2.647035088,2.722307018,2.7995,
7435.45,0,0.60345614,1.167201754,1.625052632,1.870482456,1.938894737,1.990096491,2.040184211,2.117377193,2.180535088,2.219131579,2.25772807,2.296324561,2.405096491,2.501429825,2.510210526,2.546096491,2.614508772,2.689307018,2.7665,
7434.55,0,0.593035088,1.146833333,1.596,1.836535088,1.903210526,1.955517544,2.007184211,2.084377193,2.147535088,2.186131579,2.22472807,2.263324561,2.372096491,2.468745614,2.479263158,2.515307018,2.581982456,2.656307018,2.7335,
7433.65,0,0.582614035,1.126464912,1.566947368,1.802587719,1.867526316,1.920938596,1.974184211,2.051377193,2.114535088,2.153131579,2.19172807,2.230324561,2.339096491,2.436061404,2.448315789,2.484517544,2.54945614,2.623307018,2.7005,
7432.75,0,0.572192982,1.106096491,1.537894737,1.768640351,1.831842105,1.886359649,1.941184211,2.018377193,2.081535088,2.120131579,2.15872807,2.197324561,2.306096491,2.403377193,2.417368421,2.45372807,2.516929825,2.590307018,2.6675,
7431.85,0,0.56177193,1.08572807,1.508842105,1.734692982,1.796157895,1.851780702,1.908184211,1.985377193,2.048535088,2.087131579,2.12572807,2.164324561,2.273096491,2.370692982,2.386421053,2.422938596,2.484403509,2.557307018,2.6345,
7430.95,0,0.551350877,1.065359649,1.479789474,1.700745614,1.760473684,1.817201754,1.875184211,1.952377193,2.015535088,2.054131579,2.09272807,2.131324561,2.240096491,2.338008772,2.355473684,2.392149123,2.451877193,2.524307018,2.6015,
7430.05,0,0.540929825,1.044991228,1.450736842,1.666798246,1.724789474,1.782622807,1.842184211,1.919377193,1.982535088,2.021131579,2.05972807,2.098324561,2.207096491,2.305324561,2.324526316,2.361359649,2.419350877,2.491307018,2.5685,
7429.15,0,0.530508772,1.024622807,1.421684211,1.632850877,1.689105263,1.74804386,1.809184211,1.886377193,1.949535088,1.988131579,2.02672807,2.065324561,2.174096491,2.272640351,2.293578947,2.330570175,2.386824561,2.458307018,2.5355,
7428.25,0,0.520087719,1.004254386,1.392631579,1.598903509,1.653421053,1.713464912,1.776184211,1.853377193,1.916535088,1.955131579,1.99372807,2.032324561,2.141096491,2.23995614,2.262631579,2.299780702,2.354298246,2.425307018,2.5025,
7426.9,0,0.50445614,0.973701754,1.349052632,1.547982456,1.599894737,1.661596491,1.726684211,1.803877193,1.867035088,1.905631579,1.94422807,1.982824561,2.091596491,2.190929825,2.216210526,2.253596491,2.305508772,2.375807018,2.453,
7425.1,0,0.483614035,0.932964912,1.290947368,1.480087719,1.528526316,1.592438596,1.660684211,1.737877193,1.801035088,1.839631579,1.87822807,1.916824561,2.025596491,2.125561404,2.154315789,2.192017544,2.24045614,2.309807018,2.387,
7423.3,0,0.46277193,0.89222807,1.232842105,1.412192982,1.457157895,1.523280702,1.594684211,1.671877193,1.735035088,1.773631579,1.81222807,1.850824561,1.959596491,2.060192982,2.092421053,2.130438596,2.175403509,2.243807018,2.321,
7421.5,0,0.441929825,0.851491228,1.174736842,1.344298246,1.385789474,1.454122807,1.528684211,1.605877193,1.669035088,1.707631579,1.74622807,1.784824561,1.893596491,1.994824561,2.030526316,2.068859649,2.110350877,2.177807018,2.255,
7419.7,0,0.428614035,0.825491228,1.137736842,1.301035088,1.340210526,1.410491228,1.487631579,1.564245614,1.627245614,1.666421053,1.70522807,1.743824561,1.852596491,1.95445614,1.993631579,2.033070175,2.072824561,2.139807018,2.217,
7417.9,0,0.452929825,0.873175439,1.206263158,1.380929825,1.423578947,1.494491228,1.571315789,1.64445614,1.706508772,1.749157895,1.78922807,1.827824561,1.936596491,2.039087719,2.081736842,2.12622807,2.172929825,2.241807018,2.319,
7416.1,0,0.477245614,0.920859649,1.274789474,1.460824561,1.506947368,1.578491228,1.655,1.724666667,1.78577193,1.831894737,1.87322807,1.911824561,2.020596491,2.123719298,2.169842105,2.219385965,2.273035088,2.343807018,2.421,
7414.3,0,0.501561404,0.96854386,1.343315789,1.540719298,1.590315789,1.662491228,1.738684211,1.804877193,1.865035088,1.914631579,1.95722807,1.995824561,2.104596491,2.208350877,2.257947368,2.31254386,2.373140351,2.445807018,2.523,
7412.5,0,0.525877193,1.01622807,1.411842105,1.620614035,1.673684211,1.746491228,1.822368421,1.885087719,1.944298246,1.997368421,2.04122807,2.079824561,2.188596491,2.292982456,2.346052632,2.405701754,2.473245614,2.547807018,2.625,
7410.7,0,0.550192982,1.063912281,1.480368421,1.700508772,1.757052632,1.830491228,1.906052632,1.965298246,2.023561404,2.080105263,2.12522807,2.163824561,2.272596491,2.377614035,2.434157895,2.498859649,2.573350877,2.649807018,2.727,
7408.9,0,0.574508772,1.111596491,1.548894737,1.780403509,1.840421053,1.914491228,1.989736842,2.045508772,2.102824561,2.162842105,2.20922807,2.247824561,2.356596491,2.462245614,2.522263158,2.592017544,2.67345614,2.751807018,2.829,
7407.1,0,0.598824561,1.159280702,1.617421053,1.860298246,1.923789474,1.998491228,2.073421053,2.125719298,2.182087719,2.245578947,2.29322807,2.331824561,2.440596491,2.546877193,2.610368421,2.685175439,2.773561404,2.853807018,2.931,
7405.3,0,0.623140351,1.206964912,1.685947368,1.940192982,2.007157895,2.082491228,2.157105263,2.205929825,2.261350877,2.328315789,2.37722807,2.415824561,2.524596491,2.631508772,2.698473684,2.778333333,2.873666667,2.955807018,3.033,
7403.5,0,0.64745614,1.254649123,1.754473684,2.020087719,2.090526316,2.166491228,2.240789474,2.286140351,2.340614035,2.411052632,2.46122807,2.499824561,2.608596491,2.716140351,2.786578947,2.871491228,2.97377193,3.057807018,3.135,
7401.7,0,0.67177193,1.302333333,1.823,2.099982456,2.173894737,2.250491228,2.324473684,2.366350877,2.419877193,2.493789474,2.54522807,2.583824561,2.692596491,2.80077193,2.874684211,2.964649123,3.073877193,3.159807018,3.237,
7399.9,0,0.694736842,1.347210526,1.886982456,2.174333333,2.251333333,2.328333333,2.401824561,2.44022807,2.492666667,2.569666667,2.622350877,2.661140351,2.769578947,2.878,2.955,3.04954386,3.165140351,3.252666667,3.329666667,
7398.1,0,0.694736842,1.344368421,1.873719298,2.154438596,2.227964912,2.301491228,2.371508772,2.406438596,2.455403509,2.528929825,2.582561404,2.624824561,2.727263158,2.829368421,2.902894737,2.993964912,3.106087719,3.190140351,3.263666667,
7396.3,0,0.694736842,1.341526316,1.86045614,2.13454386,2.204596491,2.274649123,2.341192982,2.372649123,2.418140351,2.488192982,2.54277193,2.588508772,2.684947368,2.780736842,2.850789474,2.938385965,3.047035088,3.127614035,3.197666667,
7394.5,0,0.694736842,1.338684211,1.847192982,2.114649123,2.18122807,2.247807018,2.310877193,2.338859649,2.380877193,2.44745614,2.502982456,2.552192982,2.642631579,2.732105263,2.798684211,2.882807018,2.987982456,3.065087719,3.131666667,
7392.7,0,0.694736842,1.335842105,1.833929825,2.094754386,2.157859649,2.220964912,2.280561404,2.305070175,2.343614035,2.406719298,2.463192982,2.515877193,2.600315789,2.683473684,2.746578947,2.82722807,2.928929825,3.002561404,3.065666667,
7390.9,0,0.694736842,1.333,1.820666667,2.074859649,2.134491228,2.194122807,2.250245614,2.271280702,2.306350877,2.365982456,2.423403509,2.479561404,2.558,2.634842105,2.694473684,2.771649123,2.869877193,2.940035088,2.999666667,
7389.1,0,0.694736842,1.330157895,1.807403509,2.054964912,2.111122807,2.167280702,2.219929825,2.237491228,2.269087719,2.325245614,2.383614035,2.443245614,2.515684211,2.586210526,2.642368421,2.716070175,2.810824561,2.877508772,2.933666667,
7387.3,0,0.694736842,1.327315789,1.794140351,2.035070175,2.087754386,2.140438596,2.189614035,2.203701754,2.231824561,2.284508772,2.343824561,2.406929825,2.473368421,2.537578947,2.590263158,2.660491228,2.75177193,2.814982456,2.867666667,
7385.5,0,0.694736842,1.324473684,1.780877193,2.015175439,2.064385965,2.113596491,2.159298246,2.169912281,2.194561404,2.24377193,2.304035088,2.370614035,2.431052632,2.488947368,2.538157895,2.604912281,2.692719298,2.75245614,2.801666667,
7383.7,0,0.694736842,1.321631579,1.767614035,1.995280702,2.041017544,2.086754386,2.128982456,2.136122807,2.157298246,2.203035088,2.264245614,2.334298246,2.388736842,2.440315789,2.486052632,2.549333333,2.633666667,2.689929825,2.735666667,
7381.9,0,0.694736842,1.318789474,1.754350877,1.975385965,2.017649123,2.059912281,2.098666667,2.102333333,2.120035088,2.162298246,2.22445614,2.297982456,2.346421053,2.391684211,2.433947368,2.493754386,2.574614035,2.627403509,2.669666667,
7380.1,0,0.694736842,1.315947368,1.741087719,1.955491228,1.994280702,2.033070175,2.068350877,2.06854386,2.08277193,2.121561404,2.184666667,2.261666667,2.304105263,2.343052632,2.381842105,2.438175439,2.515561404,2.564877193,2.603666667,
7378.3,0,0.684894737,1.304157895,1.748403509,1.971385965,2.009982456,2.045894737,2.078596491,2.085157895,2.103368421,2.141964912,2.200947368,2.271578947,2.316070175,2.356754386,2.392070175,2.443438596,2.514070175,2.566175439,2.611333333,
7376.5,0,0.674473684,1.291842105,1.756929825,1.989385965,2.027982456,2.061052632,2.09122807,2.104736842,2.127368421,2.165964912,2.220526316,2.284210526,2.33122807,2.374122807,2.405964912,2.452280702,2.515964912,2.57122807,2.623333333,
7374.7,0,0.664052632,1.279526316,1.76545614,2.007385965,2.045982456,2.076210526,2.103859649,2.124315789,2.151368421,2.189964912,2.240105263,2.296842105,2.346385965,2.391491228,2.419859649,2.461122807,2.517859649,2.576280702,2.635333333,
7372.9,0,0.653631579,1.267210526,1.773982456,2.025385965,2.063982456,2.091368421,2.116491228,2.143894737,2.175368421,2.213964912,2.259684211,2.309473684,2.36154386,2.408859649,2.433754386,2.469964912,2.519754386,2.581333333,2.647333333,
7371.1,0,0.643210526,1.254894737,1.782508772,2.043385965,2.081982456,2.106526316,2.129122807,2.163473684,2.199368421,2.237964912,2.279263158,2.322105263,2.376701754,2.42622807,2.447649123,2.478807018,2.521649123,2.586385965,2.659333333,
7369.3,0,0.632789474,1.242578947,1.791035088,2.061385965,2.099982456,2.121684211,2.141754386,2.183052632,2.223368421,2.261964912,2.298842105,2.334736842,2.391859649,2.443596491,2.46154386,2.487649123,2.52354386,2.591438596,2.671333333,
7367.5,0,0.622368421,1.230263158,1.799561404,2.079385965,2.117982456,2.136842105,2.154385965,2.202631579,2.247368421,2.285964912,2.318421053,2.347368421,2.407017544,2.460964912,2.475438596,2.496491228,2.525438596,2.596491228,2.683333333,
7365.7,0,0.611947368,1.217947368,1.808087719,2.097385965,2.135982456,2.152,2.167017544,2.222210526,2.271368421,2.309964912,2.338,2.36,2.422175439,2.478333333,2.489333333,2.505333333,2.527333333,2.60154386,2.695333333,
7363.9,0,0.601526316,1.205631579,1.816614035,2.115385965,2.153982456,2.167157895,2.179649123,2.241789474,2.295368421,2.333964912,2.357578947,2.372631579,2.437333333,2.495701754,2.50322807,2.514175439,2.52922807,2.606596491,2.707333333,
7362.1,0,0.591105263,1.193315789,1.825140351,2.133385965,2.171982456,2.182315789,2.192280702,2.261368421,2.319368421,2.357964912,2.377157895,2.385263158,2.452491228,2.513070175,2.517122807,2.523017544,2.531122807,2.611649123,2.719333333,
7358.5,0,0.593421053,1.200789474,1.845350877,2.160964912,2.20245614,2.214736842,2.226754386,2.301052632,2.364473684,2.408859649,2.428684211,2.434473684,2.499912281,2.559385965,2.565175439,2.572280702,2.580964912,2.663333333,2.773333333,
7356.7,0,0.610789474,1.227,1.857666667,2.168859649,2.213824561,2.232421053,2.250438596,2.321263158,2.385,2.436333333,2.463105263,2.475842105,2.535596491,2.590649123,2.603385965,2.619017544,2.638122807,2.718280702,2.821333333,
7354.9,0,0.628157895,1.253210526,1.869982456,2.176754386,2.225192982,2.250105263,2.274122807,2.341473684,2.405526316,2.463807018,2.497526316,2.517210526,2.571280702,2.621912281,2.641596491,2.665754386,2.695280702,2.77322807,2.869333333,
7353.1,0,0.645526316,1.279421053,1.882298246,2.184649123,2.236561404,2.267789474,2.297807018,2.361684211,2.426052632,2.491280702,2.531947368,2.558578947,2.606964912,2.653175439,2.679807018,2.712491228,2.752438596,2.828175439,2.917333333,
7351.3,0,0.662894737,1.305631579,1.894614035,2.19254386,2.247929825,2.285473684,2.321491228,2.381894737,2.446578947,2.518754386,2.566368421,2.599947368,2.642649123,2.684438596,2.718017544,2.75922807,2.809596491,2.883122807,2.965333333,
7349.5,0,0.680263158,1.331842105,1.906929825,2.200438596,2.259298246,2.303157895,2.345175439,2.402105263,2.467105263,2.54622807,2.600789474,2.641315789,2.678333333,2.715701754,2.75622807,2.805964912,2.866754386,2.938070175,3.013333333,
7347.7,0,0.697631579,1.358052632,1.919245614,2.208333333,2.270666667,2.320842105,2.368859649,2.422315789,2.487631579,2.573701754,2.635210526,2.682684211,2.714017544,2.746964912,2.794438596,2.852701754,2.923912281,2.993017544,3.061333333,
7345.9,0,0.715,1.384263158,1.931561404,2.21622807,2.282035088,2.338526316,2.39254386,2.442526316,2.508157895,2.601175439,2.669631579,2.724052632,2.749701754,2.77822807,2.832649123,2.899438596,2.981070175,3.047964912,3.109333333,
7344.1,0,0.732368421,1.410473684,1.943877193,2.224122807,2.293403509,2.356210526,2.41622807,2.462736842,2.528684211,2.628649123,2.704052632,2.765421053,2.785385965,2.809491228,2.870859649,2.946175439,3.03822807,3.102912281,3.157333333,
7342.3,0,0.749736842,1.436684211,1.956192982,2.232017544,2.30477193,2.373894737,2.439912281,2.482947368,2.549210526,2.656122807,2.738473684,2.806789474,2.821070175,2.840754386,2.909070175,2.992912281,3.095385965,3.157859649,3.205333333,
7340.5,0,0.767105263,1.462894737,1.968508772,2.239912281,2.316140351,2.391578947,2.463596491,2.503157895,2.569736842,2.683596491,2.772894737,2.848157895,2.856754386,2.872017544,2.947280702,3.039649123,3.15254386,3.212807018,3.253333333,
7338.7,0,0.761894737,1.452842105,1.954596491,2.226140351,2.305842105,2.379385965,2.448508772,2.487105263,2.552859649,2.666140351,2.75645614,2.833649123,2.842947368,2.859035088,2.93622807,3.030964912,3.146754386,3.206403509,3.245,
7337.35,0,0.751473684,1.434842105,1.936596491,2.209561404,2.291868421,2.361622807,2.426008772,2.464605263,2.529412281,2.640087719,2.72945614,2.806649123,2.818315789,2.836535088,2.91372807,3.008464912,3.124254386,3.183903509,3.2225,
7336.45,0,0.744526316,1.422842105,1.924596491,2.198508772,2.282552632,2.349780702,2.411008772,2.449605263,2.513780702,2.622719298,2.71145614,2.788649123,2.801894737,2.821535088,2.89872807,2.993464912,3.109254386,3.168903509,3.2075,
7335.55,0,0.737578947,1.410842105,1.912596491,2.18745614,2.273236842,2.337938596,2.396008772,2.434605263,2.498149123,2.605350877,2.69345614,2.770649123,2.785473684,2.806535088,2.88372807,2.978464912,3.094254386,3.153903509,3.1925,
7334.65,0,0.730631579,1.398842105,1.900596491,2.176403509,2.263921053,2.326096491,2.381008772,2.419605263,2.482517544,2.587982456,2.67545614,2.752649123,2.769052632,2.791535088,2.86872807,2.963464912,3.079254386,3.138903509,3.1775,
7333.75,0,0.723684211,1.386842105,1.888596491,2.165350877,2.254605263,2.314254386,2.366008772,2.404605263,2.466885965,2.570614035,2.65745614,2.734649123,2.752631579,2.776535088,2.85372807,2.948464912,3.064254386,3.123903509,3.1625,
7332.85,0,0.716736842,1.374842105,1.876596491,2.154298246,2.245289474,2.302412281,2.351008772,2.389605263,2.451254386,2.553245614,2.63945614,2.716649123,2.736210526,2.761535088,2.83872807,2.933464912,3.049254386,3.108903509,3.1475,
7331.95,0,0.709789474,1.362842105,1.864596491,2.143245614,2.235973684,2.290570175,2.336008772,2.374605263,2.435622807,2.535877193,2.62145614,2.698649123,2.719789474,2.746535088,2.82372807,2.918464912,3.034254386,3.093903509,3.1325,
7331.05,0,0.702842105,1.350842105,1.852596491,2.132192982,2.226657895,2.27872807,2.321008772,2.359605263,2.419991228,2.518508772,2.60345614,2.680649123,2.703368421,2.731535088,2.80872807,2.903464912,3.019254386,3.078903509,3.1175,
7329.25,0,0.688947368,1.326842105,1.828596491,2.110087719,2.208026316,2.25504386,2.291008772,2.329605263,2.38872807,2.48377193,2.56745614,2.644649123,2.670526316,2.701535088,2.77872807,2.873464912,2.989254386,3.048903509,3.0875,
7328.35,0,0.682,1.314842105,1.816596491,2.099035088,2.198710526,2.243201754,2.276008772,2.314605263,2.373096491,2.466403509,2.54945614,2.626649123,2.654105263,2.686535088,2.76372807,2.858464912,2.974254386,3.033903509,3.0725,
7327.45,0,0.675052632,1.302842105,1.804596491,2.087982456,2.189394737,2.231359649,2.261008772,2.299605263,2.357464912,2.449035088,2.53145614,2.608649123,2.637684211,2.671535088,2.74872807,2.843464912,2.959254386,3.018903509,3.0575,
7326.55,0,0.668105263,1.290842105,1.792596491,2.076929825,2.180078947,2.219517544,2.246008772,2.284605263,2.341833333,2.431666667,2.51345614,2.590649123,2.621263158,2.656535088,2.73372807,2.828464912,2.944254386,3.003903509,3.0425,
7325.65,0,0.661157895,1.278842105,1.780596491,2.065877193,2.170763158,2.207675439,2.231008772,2.269605263,2.326201754,2.414298246,2.49545614,2.572649123,2.604842105,2.641535088,2.71872807,2.813464912,2.929254386,2.988903509,3.0275,
7324.3,0,0.650736842,1.260842105,1.762596491,2.049298246,2.156789474,2.189912281,2.208508772,2.247105263,2.302754386,2.388245614,2.46845614,2.545649123,2.580210526,2.619035088,2.69622807,2.790964912,2.906754386,2.966403509,3.005,
7322.5,0,0.636842105,1.236842105,1.738596491,2.027192982,2.138157895,2.16622807,2.178508772,2.217105263,2.271491228,2.353508772,2.43245614,2.509649123,2.547368421,2.589035088,2.66622807,2.760964912,2.876754386,2.936403509,2.975,
7321.15,0,0.626421053,1.218842105,1.720596491,2.010614035,2.124184211,2.148464912,2.156008772,2.194605263,2.24804386,2.32745614,2.40545614,2.482649123,2.522736842,2.566535088,2.64372807,2.738464912,2.854254386,2.913903509,2.9525,
7320.25,0,0.619473684,1.206842105,1.708596491,1.999561404,2.114868421,2.136622807,2.141008772,2.179605263,2.232412281,2.310087719,2.38745614,2.464649123,2.506315789,2.551535088,2.62872807,2.723464912,2.839254386,2.898903509,2.9375,
7319.35,0,0.621307018,1.210008772,1.711763158,2.002307018,2.116842105,2.138692982,2.14345614,2.183307018,2.236736842,2.313929825,2.391122807,2.468315789,2.511561404,2.558201754,2.635394737,2.728991228,2.84227193,2.901236842,2.939833333,
7318.45,0,0.626517544,1.219008772,1.720763158,2.010359649,2.123157895,2.146114035,2.152614035,2.194201754,2.248736842,2.325929825,2.403122807,2.480315789,2.525140351,2.573201754,2.650394737,2.742412281,2.852219298,2.910236842,2.948833333,
7317.55,0,0.63172807,1.228008772,1.729763158,2.018412281,2.129473684,2.153535088,2.16177193,2.205096491,2.260736842,2.337929825,2.415122807,2.492315789,2.538719298,2.588201754,2.665394737,2.755833333,2.862166667,2.919236842,2.957833333,
7316.65,0,0.636938596,1.237008772,1.738763158,2.026464912,2.135789474,2.16095614,2.170929825,2.215991228,2.272736842,2.349929825,2.427122807,2.504315789,2.552298246,2.603201754,2.680394737,2.769254386,2.872114035,2.928236842,2.966833333,
7315.75,0,0.642149123,1.246008772,1.747763158,2.034517544,2.142105263,2.168377193,2.180087719,2.226885965,2.284736842,2.361929825,2.439122807,2.516315789,2.565877193,2.618201754,2.695394737,2.782675439,2.882061404,2.937236842,2.975833333,
7314.85,0,0.647359649,1.255008772,1.756763158,2.042570175,2.148421053,2.175798246,2.189245614,2.237780702,2.296736842,2.373929825,2.451122807,2.528315789,2.57945614,2.633201754,2.710394737,2.796096491,2.892008772,2.946236842,2.984833333,
7313.95,0,0.652570175,1.264008772,1.765763158,2.050622807,2.154736842,2.183219298,2.198403509,2.248675439,2.308736842,2.385929825,2.463122807,2.540315789,2.593035088,2.648201754,2.725394737,2.809517544,2.90195614,2.955236842,2.993833333,
7313.05,0,0.657780702,1.273008772,1.774763158,2.058675439,2.161052632,2.190640351,2.207561404,2.259570175,2.320736842,2.397929825,2.475122807,2.552315789,2.606614035,2.663201754,2.740394737,2.822938596,2.911903509,2.964236842,3.002833333,
7312.15,0,0.662991228,1.282008772,1.783763158,2.06672807,2.167368421,2.198061404,2.216719298,2.270464912,2.332736842,2.409929825,2.487122807,2.564315789,2.620192982,2.678201754,2.755394737,2.836359649,2.921850877,2.973236842,3.011833333,
7311.25,0,0.668201754,1.291008772,1.792763158,2.074780702,2.173684211,2.205482456,2.225877193,2.281359649,2.344736842,2.421929825,2.499122807,2.576315789,2.63377193,2.693201754,2.770394737,2.849780702,2.931798246,2.982236842,3.020833333,
7310.35,0,0.673412281,1.300008772,1.801763158,2.082833333,2.18,2.212903509,2.235035088,2.292254386,2.356736842,2.433929825,2.511122807,2.588315789,2.647350877,2.708201754,2.785394737,2.863201754,2.941745614,2.991236842,3.029833333,
